rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
60,focus_38cd21ff8c,BIHMH gen 49 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2272,234083.66561206992,10215.835612069963,223867.82999999996,6270322.062513764,6245547.408917803,4.796324479718804e-06,24774.653591164162,343.3186949124998,1.3970472772947082e-08,72.16226193996914,72.16226195393962,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918840466814083,0.0,0,0
61,focus_38cd21ff8c,BIHMH gen 49 focus / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2285,234083.66561206992,10215.835612069963,223867.82999999996,6270343.179523671,6244982.887220474,4.627155003845678e-06,25360.29229857015,343.3186949124997,1.3477725135314822e-08,73.8680784774439,73.86807849092163,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791883878913914,0.0,0,0
62,focus_38cd21ff8c,BIHMH gen 48 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2286,234083.66561206992,10215.835612069963,223867.82999999996,6270377.340498226,6245616.717464747,4.787463543050929e-06,24760.62302869146,343.3186949125001,1.3944663119120515e-08,72.12139448159698,72.12139449554164,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791889688918792,0.0,0,0
63,focus_38cd21ff8c,BIHMH gen 45 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2280,234083.66561206992,10215.835612069963,223867.82999999996,6270406.165951799,6245037.810417775,4.630447962639379e-06,25368.355529393502,343.31869491249984,1.3487316686379464e-08,73.89156461712354,73.89156463061086,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918901265844005,0.0,0,0
64,focus_38cd21ff8c,BIHMH gen 43 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2267,234083.66561206992,10215.835612069963,223867.82999999996,6270690.17609399,6245934.787921257,4.804406399425897e-06,24755.388167927995,343.3186949124997,1.3994013348589645e-08,72.10614666421618,72.1061466782102,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791883996661648,0.0,0,0
65,focus_30ae01f335,BIHMH gen 10 focus / station_prune_fix,24999991.52,8.480000000447035,2,C4;C5,2186,233418.26015964497,10025.040159644963,223393.22,6270797.938155932,6247086.848929523,1.8021996145264596e-05,23711.089208387482,332.7412932524998,5.416218699248925e-08,71.2598336582,71.25983371236218,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48930374642104135,0.0,0,0
66,focus_38cd21ff8c,BIHMH gen 45 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2288,234083.66561206992,10215.835612069963,223867.82999999996,6270847.947786567,6246099.065271009,4.805380105069601e-06,24748.882510752068,343.3186949125001,1.399684950536796e-08,72.08719734024298,72.08719735423983,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.479188989182078,0.0,0,0
67,focus_38cd21ff8c,BIHMH gen 46 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2270,234083.66561206992,10215.835612069963,223867.82999999996,6270933.022549884,6246158.3690219335,4.796297020461134e-06,24774.65352315434,343.3186949124999,1.397039279111656e-08,72.1622617418738,72.1622617558442,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791884046714465,0.0,0,0
68,focus_38cd21ff8c,BIHMH gen 48 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2272,234083.66561206992,10215.835612069963,223867.82999999996,6270989.836844387,6246215.183087009,4.79629714895371e-06,24774.653752582333,343.3186949124998,1.3970393165382744e-08,72.1622624101392,72.1622624241096,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.479188404671447,0.0,0,0
69,focus_30ae01f335,BIHMH gen 11 focus / station_prune_fix,24999551.04,448.96000000089407,2,C4;C5,2194,233418.26015964497,10025.040159644963,223393.22,6271089.580850678,6247377.636551182,1.8006701640482087e-05,23711.944281489115,332.7412932524997,5.4116221838501295e-08,71.2624034417495,71.26240349586573,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4893037180884635,0.0,0,0
70,focus_ce8ddf31de,BIHMH gen 29 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2164,234751.13536076748,10096.415360767478,224654.72,6271282.57009128,6247679.528397235,2.2749475697014615e-06,23603.041691769453,326.8601719474999,6.960002364763065e-09,72.21143387136368,72.21143387832369,0.0,234799.10684649,10144.386846489999,10047.55428100877,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4712451250959428,0.0,0,0
71,focus_38cd21ff8c,BIHMH gen 47 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2290,234083.66561206992,10215.835612069963,223867.82999999996,6271293.843295768,6246538.794207771,4.7893962092913695e-06,24755.049083206814,343.3186949125002,1.3950292484107274e-08,72.10515899670422,72.10515901065452,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918900989173047,0.0,0,0
72,focus_38cd21ff8c,BIHMH gen 47 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2278,234083.66561206992,10215.835612069963,223867.82999999996,6271329.721600531,6245964.270693231,4.625422981244894e-06,25365.450902673572,343.3186949125,1.3472680194196105e-08,73.8831041785777,73.88310419205038,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791890157605299,0.0,0,0
73,focus_2096f79153,BIHMH gen 59 focus / mip_intensify,24999595.68,404.320000000298,2,C5;C7,2726,237417.84383618,10133.173836179983,227284.67,6271367.797014892,6247694.311912981,0.059043947577933804,23673.42605796333,326.4853174225001,0.00018084717574458594,72.50992554537416,72.5101063925499,0.0,237465.61268474002,10180.94268474,10083.761177952152,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6361295385842313,0.0,0,0
74,focus_38cd21ff8c,BIHMH gen 40 focus / swap_fix,24999574.16,425.839999999851,3,C4;C5;C7,2303,234083.66561206992,10215.835612069963,223867.82999999996,6271384.2272728775,6245841.354663225,4.575634414184919e-06,25542.87260507683,343.3186949124999,1.3327658767172845e-08,74.39988845229308,74.39988846562075,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791917114361684,0.0,0,0
75,focus_38cd21ff8c,BIHMH gen 45 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2274,234083.66561206992,10215.835612069963,223867.82999999996,6271397.613848967,6246033.199395705,4.6278679775275384e-06,25364.414448634023,343.31869491249984,1.3479801846232182e-08,73.8800852516888,73.8800852651686,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918840426368897,0.0,0,0
76,focus_38cd21ff8c,BIHMH gen 44 focus / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2275,234083.66561206992,10215.835612069963,223867.82999999996,6271430.446449573,6246672.82519394,4.827755795048597e-06,24757.621250805427,343.3186949125001,1.4062024196727832e-08,72.11265106642466,72.11265108048669,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791890960502096,0.0,0,0
77,focus_38cd21ff8c,BIHMH gen 46 focus / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2264,234083.66561206992,10215.835612069963,223867.82999999996,6271471.118605159,6246696.648763185,4.799495865780807e-06,24774.4698371746,343.3186949124999,1.3979710213578766e-08,72.16172671135419,72.1617267253339,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918909904375956,0.0,0,0
78,focus_38cd21ff8c,BIHMH gen 44 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2274,234083.66561206992,10215.835612069963,223867.82999999996,6271772.36986457,6247016.49499588,4.802128091705737e-06,24755.87486388817,343.31869491249995,1.3987377217921772e-08,72.10756428570714,72.10756429969452,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918901075495823,0.0,0,0
79,focus_38cd21ff8c,BIHMH gen 46 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2295,234083.66561206992,10215.835612069963,223867.82999999996,6272032.619775034,6247268.284971095,4.809093066328367e-06,24764.33479912971,343.3186949124998,1.4007664416742702e-08,72.1322059244146,72.13220593842227,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918903650178796,0.0,0,0
80,focus_38cd21ff8c,BIHMH gen 45 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2268,234083.66561206992,10215.835612069963,223867.82999999996,6272075.383500633,6247315.377911858,4.850274137298618e-06,24760.00558392411,343.31869491249995,1.4127614397854987e-08,72.11959602210004,72.11959603622765,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791965386448046,0.0,0,0
81,focus_38cd21ff8c,BIHMH gen 43 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2263,234083.66561206992,10215.835612069963,223867.82999999996,6272102.923599817,6247348.775727739,4.833389192916999e-06,24754.147867244556,343.3186949124999,1.4078432851286653e-08,72.10253398392283,72.10253399800126,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47919191515038906,0.0,0,0
82,focus_38cd21ff8c,BIHMH gen 42 focus / remove_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2304,234083.66561206992,10215.835612069963,223867.82999999996,6272274.255429812,6246719.641371741,4.475262503341423e-06,25554.614053596168,343.3186949124999,1.303530093076351e-08,74.43408830418966,74.43408831722496,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791917674623718,0.0,0,0
83,focus_38cd21ff8c,BIHMH gen 44 focus / crossover_fix,24999574.16,425.839999999851,3,C4;C5;C7,2262,234083.66561206992,10215.835612069963,223867.82999999996,6272335.908262866,6246973.854269666,4.666936863918893e-06,25362.053988532978,343.3186949124997,1.3593599571116677e-08,73.87320983203931,73.87320984563291,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918990843281584,0.0,0,0
84,focus_30ae01f335,BIHMH gen 12 focus / station_prune_fix,24999991.52,8.480000000447035,2,C4;C5,2175,233418.26015964497,10025.040159644963,223393.22,6272420.510074769,6248709.230815835,1.815284760676754e-05,23711.27924078158,332.7412932525002,5.455543984134329e-08,71.26040476974498,71.26040482430042,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4893037824470712,0.0,0,0
85,focus_38cd21ff8c,BIHMH gen 44 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2262,234083.66561206992,10215.835612069963,223867.82999999996,6272592.00608003,6247227.937962121,4.630124696015628e-06,25364.068113278852,343.31869491249995,1.3486375092960454e-08,73.87907646492503,73.8790764784114,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918907647246356,0.0,0,0
86,focus_38cd21ff8c,BIHMH gen 43 focus / crossover_fix,24999574.16,425.839999999851,3,C4;C5;C7,2253,234083.66561206992,10215.835612069963,223867.82999999996,6272774.958162582,6248001.159277495,4.7969112327797005e-06,24773.798880289232,343.3186949124999,1.397218183531272e-08,72.15977238467372,72.1597723986459,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791910741947517,0.0,0,0
87,focus_38cd21ff8c,BIHMH gen 47 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2272,234083.66561206992,10215.835612069963,223867.82999999996,6272820.4186968915,6248066.722468613,4.833854904887832e-06,24753.696223444833,343.3186949125002,1.4079789351756132e-08,72.10121846045604,72.10121847453583,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791898587273233,0.0,0,0
88,focus_38cd21ff8c,BIHMH gen 43 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2258,234083.66561206992,10215.835612069963,223867.82999999996,6272904.610674671,6247357.255786862,4.709903227908198e-06,25547.354883099102,343.31869491250023,1.3718749656521284e-08,74.4129441876453,74.41294420136404,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.479191919555239,0.0,0,0
89,focus_6b4c33ee94,BIHMH gen 39 focus / mip_intensify,24999991.52,8.480000000447035,2,C4;C5,2389,234767.10606999497,9940.106069994987,224827.0,6272952.663820277,6248681.205617987,4.2773165479549936e-05,24271.458159517726,340.82220866999984,1.254999363053977e-07,71.21442658984262,71.21442671534255,0.0,234819.73415359,9992.73415359,9897.349178735773,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4823740973906124,0.0,0,0
90,focus_38cd21ff8c,BIHMH gen 46 focus / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2276,234083.66561206992,10215.835612069963,223867.82999999996,6272957.501277064,6248202.913294327,4.8001323077154205e-06,24754.58797793684,343.3186949125,1.3981564006990086e-08,72.10381591438218,72.10381592836374,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.479188971183164,0.0,0,0
91,focus_38cd21ff8c,BIHMH gen 41 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2254,234083.66561206992,10215.835612069963,223867.82999999996,6273026.555337725,6248278.129751217,4.887480469107343e-06,24748.425581620853,343.3186949124999,1.423598697517184e-08,72.08586642195053,72.08586643618652,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791925578255367,0.0,0,0
92,focus_38cd21ff8c,BIHMH gen 45 focus / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2265,234083.66561206992,10215.835612069963,223867.82999999996,6273067.192282619,6247705.438186279,4.665498542324521e-06,25361.754091674182,343.31869491249984,1.3589410106296706e-08,73.87233630879909,73.8723363223885,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791899249550932,0.0,0,0
93,focus_38cd21ff8c,BIHMH gen 44 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2262,234083.66561206992,10215.835612069963,223867.82999999996,6273089.076189968,6247542.860347709,4.666993670366832e-06,25546.215837591903,343.31869491249967,1.3593765033844984e-08,74.40962643791586,74.40962645150962,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791899010175422,0.0,0,0
94,focus_38cd21ff8c,BIHMH gen 46 focus / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2307,234083.66561206992,10215.835612069963,223867.82999999996,6273237.476375185,6248483.024789223,4.838157999983995e-06,24754.451581123474,343.31869491249995,1.4092323172838211e-08,72.10341862517136,72.10341863926368,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918895958749896,0.0,0,0
95,focus_30ae01f335,BIHMH gen 14 focus / station_prune_fix,24999884.48,115.51999999955297,2,C4;C7,2189,233421.02101293247,10027.801012932463,223393.22,6273264.521485035,6245701.105668737,0.012564329185965227,27563.40325196924,319.1592854035002,3.9366954873584996e-05,86.36252966014116,86.36256902709604,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6068512140588229,0.0,0,0
96,focus_38cd21ff8c,BIHMH gen 46 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2260,234083.66561206992,10215.835612069963,223867.82999999996,6273608.366490488,6248857.749998061,4.842924316577613e-06,24750.61648758374,343.3186949125,1.4106206240274524e-08,72.09224797353902,72.09224798764522,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791899105918922,0.0,0,0
97,focus_38cd21ff8c,BIHMH gen 45 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2263,234083.66561206992,10215.835612069963,223867.82999999996,6273764.999482265,6248402.9167428985,4.666922227717691e-06,25362.08273469955,343.3186949125,1.3593556939586778e-08,73.87329356230794,73.8732935759015,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.47918991282774204,0.0,0,0
98,focus_38cd21ff8c,BIHMH gen 44 focus / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2260,234083.66561206992,10215.835612069963,223867.82999999996,6274147.871605306,6249396.633231116,4.839323610988684e-06,24751.23836934994,343.31869491250006,1.40957183011023e-08,72.09405935688461,72.09405937098033,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791899145399908,0.0,0,0
99,focus_38cd21ff8c,BIHMH gen 45 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2258,234083.66561206992,10215.835612069963,223867.82999999996,6274310.375131314,6248946.720540086,4.662291902363713e-06,25363.654586565615,343.31869491249984,1.3580069980028241e-08,73.87787196683227,73.87787198041234,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791899305147459,0.0,0,0
100,focus_38cd21ff8c,BIHMH gen 42 focus / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2257,234083.66561206992,10215.835612069963,223867.82999999996,6274578.498706846,6249826.610638052,4.843827251854783e-06,24751.888063949547,343.31869491249995,1.4108836260982837e-08,72.09595175193692,72.09595176604576,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791899079023911,0.0,0,0
101,focus_30ae01f335,BIHMH gen 12 focus / station_prune_fix,24999991.52,8.480000000447035,2,C4;C5,2181,233418.26015964497,10025.040159644963,223393.22,6274913.374023729,6251203.452279167,1.8003261682809723e-05,23709.92172655822,332.7412932525001,5.410588360353574e-08,71.25632498087934,71.25632503498522,0.0,233471.01193258,10077.79193258,9981.595044391,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.48930388696651234,0.0,0,0
102,focus_6d38f9af67,BIHMH gen 92 focus / station_prune_fix,24999991.52,8.480000000447035,2,C4;C5,2523,235495.07681218008,10362.286812180038,225132.79000000004,6275018.073433318,6250121.8488515485,0.0008088654116495587,24896.22377290344,345.92470820500034,2.338270127759167e-06,71.97006511067012,71.97006744894024,0.0,235546.06646823004,10413.27646823,10313.877234866488,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.560510124635024,0.0,0,0
103,focus_38cd21ff8c,BIHMH gen 43 focus / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2258,234083.66561206992,10215.835612069963,223867.82999999996,6275319.626014412,6249958.920676624,4.668894928355976e-06,25360.7053331189,343.31869491250006,1.3599302914587609e-08,73.8692815419867,73.869281555586,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791899123766466,0.0,0,0
104,focus_38cd21ff8c,BIHMH gen 42 focus / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2250,234083.66561206992,10215.835612069963,223867.82999999996,6275432.532876831,6250681.867597988,4.833933049831836e-06,24750.665274008843,343.31869491250006,1.4080016968093847e-08,72.09239007598151,72.09239009006153,0.0,234134.35732061995,10266.52732062,10168.52887142021,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.4791920670938173,0.0,0,0
